2014-05-14 19:28:50,989 [5] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2014-05-20 15:13:15,508 [31] INFO  Merchello.Web.UmbracoApplicationEventListener - Checking Merchello DB Schema
2014-05-20 15:13:15,526 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-20 15:13:15,534 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 5 (took 7ms)
2014-05-20 15:13:15,542 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of umbraco.interfaces.ITree
2014-05-20 15:13:15,550 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 8ms)
2014-05-20 15:13:15,557 [31] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 32] Initializing Examine and binding to business logic events
2014-05-20 15:13:15,557 [31] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 32] Adding examine event handlers for index providers: 3
2014-05-20 15:13:15,559 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Starting resolution types of umbraco.interfaces.IApplication
2014-05-20 15:13:15,569 [31] INFO  Umbraco.Core.PluginManager - [Thread 32] Completed resolution of types of umbraco.interfaces.IApplication, found 8 (took 9ms)
2014-05-20 15:13:16,592 [31] INFO  Umbraco.Core.PluginManager - [Thread 12] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2014-05-20 15:13:16,606 [31] INFO  Umbraco.Core.PluginManager - [Thread 12] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 43 (took 14ms)
2014-05-20 15:13:17,433 [31] INFO  Umbraco.Core.PluginManager - [Thread 17] Starting resolution types of umbraco.interfaces.ITree
2014-05-20 15:13:17,443 [31] INFO  Umbraco.Core.PluginManager - [Thread 17] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 10ms)
2014-05-20 15:13:19,962 [31] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2014-05-20 15:13:19,967 [31] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 22 (took 5ms)
2014-05-20 15:13:53,721 [31] INFO  umbraco.BusinessLogic.Log - [Thread 11] Log scrubbed.  Removed all items older than 2014-03-21 15:13:53
2014-05-20 15:13:53,723 [31] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 11] Application shutdown. Reason: CodeDirChangeOrDirectoryRename
2014-05-20 15:14:15,799 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Determining hash of code files on disk
2014-05-20 15:14:15,808 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Hash determined (took 5ms)
2014-05-20 15:14:15,817 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-05-20 15:14:16,030 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 212ms)
2014-05-20 15:14:16,074 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-05-20 15:14:16,081 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 7ms)
2014-05-20 15:14:16,081 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2014-05-20 15:14:16,090 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 14 (took 8ms)
2014-05-20 15:14:16,101 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2014-05-20 15:14:16,109 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 8ms)
2014-05-20 15:14:16,110 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-05-20 15:14:16,124 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 45 (took 14ms)
2014-05-20 15:14:16,126 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-05-20 15:14:16,132 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 6ms)
2014-05-20 15:14:16,133 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-05-20 15:14:16,138 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 5ms)
2014-05-20 15:14:16,629 [38] INFO  Merchello.Web.UmbracoApplicationEventListener - Attempting to initialize Merchello
2014-05-20 15:14:16,643 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Merchello.Core.Gateways.GatewayProviderBase
2014-05-20 15:14:16,648 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Merchello.Core.Gateways.GatewayProviderBase, found 4 (took 5ms)
2014-05-20 15:14:16,876 [38] INFO  Merchello.Web.UmbracoApplicationEventListener - Initialization of Merchello complete
2014-05-20 15:14:16,959 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of umbraco.interfaces.IApplication
2014-05-20 15:14:16,967 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of umbraco.interfaces.IApplication, found 8 (took 8ms)
2014-05-20 15:14:16,978 [38] INFO  Merchello.Core.Gateways.Notification.Smtp.SmtpProviderEvents - [Thread 19] Initializing SMTP notification gateway provider registration binding events
2014-05-20 15:14:16,980 [38] INFO  Merchello.Web.Search.ExamineEvents - [Thread 19] Initializing Merchello ProductIndex binding events
2014-05-20 15:14:17,072 [38] INFO  Merchello.Web.Trees.ServerVariablesParsingEvents - [Thread 19] Initializing Merchello ServerVariablesParsingEvents
2014-05-20 15:14:17,073 [38] INFO  Merchello.Web.UmbracoApplicationEventListener - Checking Merchello DB Schema
2014-05-20 15:14:17,091 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-20 15:14:17,099 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 5 (took 8ms)
2014-05-20 15:14:17,105 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of umbraco.interfaces.ITree
2014-05-20 15:14:17,111 [38] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 6ms)
2014-05-20 15:14:17,117 [38] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 19] Initializing Examine and binding to business logic events
2014-05-20 15:14:17,118 [38] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 19] Adding examine event handlers for index providers: 3
2014-05-20 15:14:17,309 [38] INFO  umbraco.content - [Thread 23] Loading content from disk cache...
2014-05-20 15:14:17,370 [38] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2014-05-20 15:14:17,377 [38] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 22 (took 7ms)
2014-05-20 15:14:17,565 [38] INFO  Umbraco.Core.PluginManager - [Thread 26] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2014-05-20 15:14:17,577 [38] INFO  Umbraco.Core.PluginManager - [Thread 26] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 43 (took 11ms)
2014-05-20 15:14:19,978 [38] INFO  umbraco.BusinessLogic.Log - [Thread 11] Log scrubbed.  Removed all items older than 2014-03-21 15:14:19
2014-05-20 15:14:19,979 [38] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 11] Application shutdown. Reason: BuildManagerChange
2014-05-20 15:14:22,782 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Determining hash of code files on disk
2014-05-20 15:14:22,790 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Hash determined (took 5ms)
2014-05-20 15:14:22,794 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-05-20 15:14:22,865 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 69ms)
2014-05-20 15:14:22,936 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-05-20 15:14:22,937 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2014-05-20 15:14:22,937 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2014-05-20 15:14:22,938 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 14 (took 0ms)
2014-05-20 15:14:22,947 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2014-05-20 15:14:22,948 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 0ms)
2014-05-20 15:14:22,948 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-05-20 15:14:22,969 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 45 (took 21ms)
2014-05-20 15:14:22,971 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-05-20 15:14:22,971 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2014-05-20 15:14:22,971 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-05-20 15:14:22,972 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2014-05-20 15:14:23,344 [31] INFO  Merchello.Web.UmbracoApplicationEventListener - Attempting to initialize Merchello
2014-05-20 15:14:23,359 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Merchello.Core.Gateways.GatewayProviderBase
2014-05-20 15:14:23,360 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Merchello.Core.Gateways.GatewayProviderBase, found 4 (took 0ms)
2014-05-20 15:14:23,631 [31] INFO  Merchello.Web.UmbracoApplicationEventListener - Initialization of Merchello complete
2014-05-20 15:14:23,717 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of umbraco.interfaces.IApplication
2014-05-20 15:14:23,717 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of umbraco.interfaces.IApplication, found 8 (took 0ms)
2014-05-20 15:14:23,728 [31] INFO  Merchello.Core.Gateways.Notification.Smtp.SmtpProviderEvents - [Thread 19] Initializing SMTP notification gateway provider registration binding events
2014-05-20 15:14:23,765 [31] INFO  Merchello.Web.Search.ExamineEvents - [Thread 19] Initializing Merchello ProductIndex binding events
2014-05-20 15:14:23,900 [31] INFO  Merchello.Web.Trees.ServerVariablesParsingEvents - [Thread 19] Initializing Merchello ServerVariablesParsingEvents
2014-05-20 15:14:23,900 [31] INFO  Merchello.Web.UmbracoApplicationEventListener - Checking Merchello DB Schema
2014-05-20 15:14:23,923 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-20 15:14:23,924 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 5 (took 0ms)
2014-05-20 15:14:23,931 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of umbraco.interfaces.ITree
2014-05-20 15:14:23,932 [31] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 0ms)
2014-05-20 15:14:23,939 [31] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 19] Initializing Examine and binding to business logic events
2014-05-20 15:14:23,939 [31] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 19] Adding examine event handlers for index providers: 3
2014-05-20 15:15:20,630 [31] INFO  umbraco.content - [Thread 39] Loading content from disk cache...
2014-05-20 15:15:20,704 [31] INFO  Umbraco.Core.PluginManager - [Thread 39] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2014-05-20 15:15:20,705 [31] INFO  Umbraco.Core.PluginManager - [Thread 39] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 22 (took 0ms)
2014-05-20 15:15:20,886 [31] INFO  Umbraco.Core.PluginManager - [Thread 39] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2014-05-20 15:15:20,887 [31] INFO  Umbraco.Core.PluginManager - [Thread 39] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 43 (took 0ms)
2014-05-20 15:15:28,777 [31] INFO  umbraco.BusinessLogic.Log - [Thread 11] Log scrubbed.  Removed all items older than 2014-03-21 15:15:28
2014-05-20 15:15:28,779 [31] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 11] Application shutdown. Reason: CodeDirChangeOrDirectoryRename
2014-05-20 15:15:50,295 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Determining hash of code files on disk
2014-05-20 15:15:50,303 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Hash determined (took 5ms)
2014-05-20 15:15:50,327 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-05-20 15:15:50,536 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 208ms)
2014-05-20 15:15:50,580 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-05-20 15:15:50,587 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 6ms)
2014-05-20 15:15:50,587 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2014-05-20 15:15:50,595 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 14 (took 7ms)
2014-05-20 15:15:50,606 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2014-05-20 15:15:50,616 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 9ms)
2014-05-20 15:15:50,616 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-05-20 15:15:50,632 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 45 (took 16ms)
2014-05-20 15:15:50,634 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-05-20 15:15:50,642 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 7ms)
2014-05-20 15:15:50,642 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-05-20 15:15:50,653 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 10ms)
2014-05-20 15:15:50,975 [14] INFO  Merchello.Web.UmbracoApplicationEventListener - Attempting to initialize Merchello
2014-05-20 15:15:50,989 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Merchello.Core.Gateways.GatewayProviderBase
2014-05-20 15:15:50,997 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Merchello.Core.Gateways.GatewayProviderBase, found 4 (took 8ms)
2014-05-20 15:15:51,228 [14] INFO  Merchello.Web.UmbracoApplicationEventListener - Initialization of Merchello complete
2014-05-20 15:15:51,316 [14] INFO  Merchello.Core.Gateways.Notification.Smtp.SmtpProviderEvents - [Thread 19] Initializing SMTP notification gateway provider registration binding events
2014-05-20 15:15:51,317 [14] INFO  Merchello.Web.Search.ExamineEvents - [Thread 19] Initializing Merchello ProductIndex binding events
2014-05-20 15:15:51,412 [14] INFO  Merchello.Web.Trees.ServerVariablesParsingEvents - [Thread 19] Initializing Merchello ServerVariablesParsingEvents
2014-05-20 15:15:51,412 [14] INFO  Merchello.Web.UmbracoApplicationEventListener - Checking Merchello DB Schema
2014-05-20 15:15:51,430 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-20 15:15:51,437 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 5 (took 7ms)
2014-05-20 15:15:51,445 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of umbraco.interfaces.ITree
2014-05-20 15:15:51,454 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 9ms)
2014-05-20 15:15:51,461 [14] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 19] Initializing Examine and binding to business logic events
2014-05-20 15:15:51,462 [14] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 19] Adding examine event handlers for index providers: 3
2014-05-20 15:15:51,464 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of umbraco.interfaces.IApplication
2014-05-20 15:15:51,475 [14] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of umbraco.interfaces.IApplication, found 8 (took 11ms)
2014-05-20 15:15:51,676 [14] INFO  umbraco.content - [Thread 23] Loading content from disk cache...
2014-05-20 15:15:51,736 [14] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2014-05-20 15:15:51,743 [14] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 22 (took 7ms)
2014-05-20 15:15:51,919 [14] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2014-05-20 15:15:51,932 [14] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 43 (took 12ms)
2014-05-20 15:15:54,478 [14] INFO  umbraco.BusinessLogic.Log - [Thread 9] Log scrubbed.  Removed all items older than 2014-03-21 15:15:54
2014-05-20 15:15:54,480 [14] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 9] Application shutdown. Reason: BuildManagerChange
2014-05-20 15:15:54,979 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Determining hash of code files on disk
2014-05-20 15:15:54,987 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Hash determined (took 5ms)
2014-05-20 15:15:54,991 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-05-20 15:15:55,061 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 68ms)
2014-05-20 15:15:55,128 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-05-20 15:15:55,129 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2014-05-20 15:15:55,129 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2014-05-20 15:15:55,130 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 14 (took 0ms)
2014-05-20 15:15:55,138 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2014-05-20 15:15:55,139 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 0ms)
2014-05-20 15:15:55,139 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-05-20 15:15:55,157 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 45 (took 18ms)
2014-05-20 15:15:55,159 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-05-20 15:15:55,159 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2014-05-20 15:15:55,159 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-05-20 15:15:55,160 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2014-05-20 15:15:55,570 [14] INFO  Merchello.Web.UmbracoApplicationEventListener - Attempting to initialize Merchello
2014-05-20 15:15:55,587 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Starting resolution types of Merchello.Core.Gateways.GatewayProviderBase
2014-05-20 15:15:55,588 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Completed resolution of types of Merchello.Core.Gateways.GatewayProviderBase, found 4 (took 0ms)
2014-05-20 15:15:55,833 [14] INFO  Merchello.Web.UmbracoApplicationEventListener - Initialization of Merchello complete
2014-05-20 15:15:55,940 [14] INFO  Merchello.Core.Gateways.Notification.Smtp.SmtpProviderEvents - [Thread 31] Initializing SMTP notification gateway provider registration binding events
2014-05-20 15:15:55,955 [14] INFO  Merchello.Web.Search.ExamineEvents - [Thread 31] Initializing Merchello ProductIndex binding events
2014-05-20 15:15:56,084 [14] INFO  Merchello.Web.Trees.ServerVariablesParsingEvents - [Thread 31] Initializing Merchello ServerVariablesParsingEvents
2014-05-20 15:15:56,084 [14] INFO  Merchello.Web.UmbracoApplicationEventListener - Checking Merchello DB Schema
2014-05-20 15:15:56,105 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Starting resolution types of Umbraco.Web.Trees.TreeController
2014-05-20 15:15:56,106 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 5 (took 0ms)
2014-05-20 15:15:56,117 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Starting resolution types of umbraco.interfaces.ITree
2014-05-20 15:15:56,118 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 0ms)
2014-05-20 15:15:56,127 [14] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 31] Initializing Examine and binding to business logic events
2014-05-20 15:15:56,127 [14] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 31] Adding examine event handlers for index providers: 3
2014-05-20 15:15:56,131 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Starting resolution types of umbraco.interfaces.IApplication
2014-05-20 15:15:56,132 [14] INFO  Umbraco.Core.PluginManager - [Thread 31] Completed resolution of types of umbraco.interfaces.IApplication, found 8 (took 1ms)
2014-05-20 15:18:23,233 [14] INFO  umbraco.content - [Thread 7] Loading content from disk cache...
2014-05-20 15:18:23,298 [14] INFO  Umbraco.Core.PluginManager - [Thread 7] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2014-05-20 15:18:23,299 [14] INFO  Umbraco.Core.PluginManager - [Thread 7] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 22 (took 0ms)
2014-05-20 15:18:23,446 [14] INFO  Umbraco.Core.PluginManager - [Thread 7] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2014-05-20 15:18:23,447 [14] INFO  Umbraco.Core.PluginManager - [Thread 7] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 43 (took 0ms)
2014-05-20 15:19:01,954 [14] WARN  Umbraco.Web.Dictionary.DefaultCultureDictionary - [Thread 10] Error returning dictionary item 'merchCartEmpty'. Exception: System.ArgumentException: No key merchCartEmpty exists in dictionary
   at umbraco.cms.businesslogic.Dictionary.DictionaryItem..ctor(String key)
   at Umbraco.Web.Dictionary.DefaultCultureDictionary.get_Item(String key)
2014-05-20 15:19:03,954 [14] WARN  Umbraco.Web.Dictionary.DefaultCultureDictionary - [Thread 26] Error returning dictionary item 'merchCartEmpty'. Exception: System.ArgumentException: No key merchCartEmpty exists in dictionary
   at umbraco.cms.businesslogic.Dictionary.DictionaryItem..ctor(String key)
   at Umbraco.Web.Dictionary.DefaultCultureDictionary.get_Item(String key)
2014-05-20 15:19:04,594 [14] WARN  Umbraco.Web.Dictionary.DefaultCultureDictionary - [Thread 7] Error returning dictionary item 'merchCartEmpty'. Exception: System.ArgumentException: No key merchCartEmpty exists in dictionary
   at umbraco.cms.businesslogic.Dictionary.DictionaryItem..ctor(String key)
   at Umbraco.Web.Dictionary.DefaultCultureDictionary.get_Item(String key)
2014-05-20 15:19:05,059 [14] WARN  Umbraco.Web.Dictionary.DefaultCultureDictionary - [Thread 33] Error returning dictionary item 'merchCartEmpty'. Exception: System.ArgumentException: No key merchCartEmpty exists in dictionary
   at umbraco.cms.businesslogic.Dictionary.DictionaryItem..ctor(String key)
   at Umbraco.Web.Dictionary.DefaultCultureDictionary.get_Item(String key)
2014-05-20 15:19:43,733 [14] WARN  Umbraco.Web.Dictionary.DefaultCultureDictionary - [Thread 10] Error returning dictionary item 'merchCartEmpty'. Exception: System.ArgumentException: No key merchCartEmpty exists in dictionary
   at umbraco.cms.businesslogic.Dictionary.DictionaryItem..ctor(String key)
   at Umbraco.Web.Dictionary.DefaultCultureDictionary.get_Item(String key)
2014-05-20 15:23:27,500 [14] WARN  Umbraco.Web.Dictionary.DefaultCultureDictionary - [Thread 13] Error returning dictionary item 'merchAddToCartButton'. Exception: System.ArgumentException: No key merchAddToCartButton exists in dictionary
   at umbraco.cms.businesslogic.Dictionary.DictionaryItem..ctor(String key)
